msec,Exper,µVpostEEMD1T5squa,µVpostEEMD2T5squa,µVpostEEMD3T5squa,µVpostEEMD6T5squa,µVpostEEMD1combinexpT5SquareMask,µVpostEEMD2combinexpT5SquareMask,µVpostEEMD7combinexpT5SquareMask,µVpostEEMD1combinexpT5SquarePseudo,µVpostEEMD2combinexpT5SquarePseudo,µVpostEEMD3combinexpT5SquarePseudo,µVpostEEMD4combinexpT5SquarePseudo,µVpostEEMD7combinexpT5SquarePseudo,µVpostEEMD1T5diamo,µVpostEEMD2T5diamo,µVpostEEMD1combinexpT5DiamondMask,µVpostEEMD2combinexpT5DiamondMask,µVpostEEMD1combinexpT5DiamondPseudo,µVpostEEMD2combinexpT5DiamondPseudo,µVpostEEMD3combinexpT5DiamondPseudo,µVpostEEMD7combinexpT5DiamondPseudo,µVpostEEMD1T5Mask,µVpostEEMD2T5Mask,µVpostEEMD3T5Mask,µVpostEEMD1T5Pseudomask,µVpostEEMD2T5Pseudomask,µVpostEEMD4T5Pseudomask,µVpostEEMD5T5Pseudomask,µVpostEEMD6T5Pseudomask
980,1,587.8888819,460.0715226,296.5496934,225.1109535,270.6122239,94.05025209,85.65308246,398.4701761,236.7710124,43.39288236,11.82784111,309.9153446,594.2075219,187.5362427,495.9083416,140.5787786,730.1077945,246.5941912,262.5019117,502.9763443,659.062350355088,513.59303320424,204.576560956865,516.866231744916,431.96490145111,127.639305810372,92.3097492569251,101.477825938628
985,1,742.8927938,451.3736704,313.9145415,225.4828312,274.5300453,139.1339671,85.65308246,375.6521208,258.1249081,35.67987845,10.60884734,307.8276232,530.8293854,207.7345298,676.9226106,201.7505537,617.4725737,286.05961,261.0898621,498.6556016,547.355173971133,478.61881760828,195.347499645515,794.556106971813,434.489192383527,128.279616127611,92.3508925764567,99.6117212066039
990,1,941.8914017,463.8600784,335.4998107,226.1717902,304.7909074,206.5942766,85.65308246,419.1414233,289.826141,30.73979479,11.30427585,314.9867923,403.3674562,202.4707174,612.7893932,212.2428685,695.9488126,329.4284921,262.7577991,517.6029845,673.659898455458,426.924580312646,186.102800092503,869.464008019349,438.817416710939,128.920566953038,92.0125492118672,104.434707511988
995,1,813.8742884,531.7984792,359.4355076,226.4763934,342.5085214,276.9131632,85.65308246,554.9445588,314.5014974,27.86860209,13.26156243,312.342717,327.9390847,169.0057208,670.1716543,172.9242374,836.3666497,357.955402,266.2352036,512.712901,895.621659293342,371.218449073545,177.155156470511,761.192330927096,449.636447365711,129.684927027038,91.3865797664583,102.216954097684
1000,1,494.42068,630.2242187,384.3729217,227.0756634,385.6834238,335.7401884,85.65308246,545.4410663,356.3106687,26.8138842,15.86554055,320.3956163,269.69594,154.3307688,1037.91515,136.887498,899.9450664,383.4253948,272.2774347,533.2251035,785.907374126885,338.981964669308,168.757557013261,567.756689161929,466.825712686809,130.705062958714,90.6013876888895,108.157623892808
1005,1,396.9878676,710.338208,408.2002907,227.3081126,570.0492662,375.2337041,85.65308246,394.9005911,401.3742204,27.1913691,18.7431756,317.1672991,261.9924164,153.0403734,611.0172066,127.6588427,620.2672789,408.3260746,279.1784165,527.813229,463.809732855525,353.826311096012,160.830633612931,772.001937268243,480.201695166091,132.297144930554,89.7425270900285,105.647905505685
1010,1,457.5734741,743.0117412,429.4670029,227.8029867,502.2862933,398.184733,85.65308246,352.8741645,408.4837225,29.44563996,21.6941887,326.1957079,251.6488273,108.9319218,549.3347741,138.7239466,421.5188359,441.5748889,281.5961697,549.9809241,321.607554342294,388.168184794194,153.762763657198,844.606802876323,473.914885517153,134.285691645305,88.8392052270613,112.712008357146
1015,1,436.5228445,763.3874211,450.9085579,227.9565585,540.593149,417.825923,85.65308246,479.6744763,403.8604117,34.71837992,25.27528374,322.3600517,259.0996646,69.06821487,483.2079381,183.9609101,454.0687602,483.5614635,279.249008,544.1179648,250.50510496351,432.138967190615,147.251191072064,434.274661370968,427.939843035623,137.322203032001,87.9170691007172,110.000175954045
1020,1,370.1236987,804.3834187,468.7796687,228.3293008,485.3646617,429.2086688,85.65308246,458.4709241,423.6500589,43.66027524,29.13064271,332.4539672,217.3966258,127.0305723,391.0123899,247.4455717,421.9665115,479.3584792,271.8507727,568.038463,216.066695185267,436.098159572461,142.512295901115,304.899324274835,344.725617438284,140.934901350643,86.9883367848218,118.173764650091
1025,1,503.2716467,824.5258071,483.7361749,228.3952846,506.7923472,430.3404518,85.65308246,359.4581532,449.7203626,56.27408679,33.58597285,327.9952651,277.4741116,140.7791258,580.0915329,295.6797452,482.9115531,426.3411174,261.8772657,561.8289361,282.815364051975,393.428937217512,138.553795734053,277.238925143571,275.268274874778,145.990243327305,86.0555835844007,115.387680701641
1030,1,886.4455418,836.9105987,488.4853366,228.623787,521.5524566,432.481108,85.65308246,471.9629312,470.1815191,72.47160438,38.65481036,339.2543842,432.1902299,99.35341466,730.6049611,322.607846,514.6726532,366.063363,251.4313933,587.6098496,336.477358943896,362.368883947034,134.920663101115,145.059773183901,310.383983171352,151.304036140661,85.1337249377678,124.646775375905
1035,1,851.5499607,898.940513,485.0737717,228.5912692,411.2156896,429.5633411,85.65308246,703.108201,472.8668729,92.19413197,44.5864091,334.1677776,650.8964085,82.39259355,784.8589225,329.8088086,535.8794145,290.7635182,241.1088595,581.2041931,353.424886742499,361.202230646508,130.978858769911,221.107370508217,348.197362111355,157.397365862511,84.2112588320079,121.956483412426
1040,1,686.3938665,982.6723306,470.204473,228.649939,610.6830352,412.3902517,85.65308246,844.8245233,476.6988861,115.3841119,51.27954461,346.7028804,578.5697116,145.7175545,444.7929201,322.1090131,716.7246227,301.6846449,231.1360764,608.9661508,221.153087527465,346.05898899065,125.779287923882,197.447479486472,320.319726042875,163.561262737014,83.3107392646679,132.264519171257
1045,1,656.247688,1044.357023,452.0772353,228.5084242,592.3058652,380.4832874,85.65308246,691.7408676,497.0622285,142.0043542,57.82708204,341.0014437,485.6273655,214.5322212,117.8160788,317.5476115,849.941154,381.6414584,222.6302718,602.5804146,215.959521243848,293.557438766254,121.815678867495,511.727544156893,263.677105518939,170.635495244041,82.4077595759674,129.881965534574
1050,1,709.6611127,1084.596592,428.4454213,228.3670389,927.6094191,336.8272427,85.65308246,268.3753688,525.6064742,169.4917533,64.44427044,354.9405011,585.7770723,245.4240058,381.6295529,318.4884281,679.310607,432.0689717,217.5767096,632.4616732,260.093833077315,241.015513832548,119.637665704731,477.31831106597,236.594971369361,177.985911929785,81.5319874600383,141.192809574469
1055,1,874.1360525,1087.386298,400.9569531,228.1018817,609.0889308,298.8819327,85.65308246,425.0561896,545.1283987,196.2336374,70.93008599,348.6679587,462.455412,253.5646751,673.5030303,331.668299,512.2942314,468.3728617,213.1826435,626.4069125,222.195954461525,228.413588606774,119.567542438055,335.552088781764,247.815428399308,185.95955555375,80.6425356309087,139.382113835897
1060,1,755.7518588,1021.704711,372.7536775,227.7204635,222.4798288,276.9737377,85.65308246,644.3645205,552.15714,224.7122786,77.56558978,364.1599602,346.2151944,254.6854605,390.522952,360.543962,514.0411317,474.3176131,210.3489194,658.5692805,243.186983051408,240.190779600764,119.925748105998,317.298591221597,251.261680402397,194.000306285909,79.7636522272609,151.645799112303
1065,1,902.0135039,945.2319693,349.221388,227.313324,665.5822465,257.9075039,85.65308246,588.6964136,592.9198084,255.6662504,83.74730159,357.4062183,341.374234,295.9069837,498.6209345,386.758831,458.5223716,446.6266288,216.021046,653.3000978,430.071495053918,243.797357655444,118.219361440914,402.752818663665,213.768023741668,201.283731533068,78.8239321831391,150.743051726031
1070,1,734.9423516,837.1261067,337.8360366,226.6415902,574.7552664,238.6941045,85.65308246,616.7687705,639.414717,289.1468924,89.18071624,374.626959,320.041141,362.5502272,478.1184224,397.5852742,372.3701308,385.3845873,232.4163056,687.9392192,531.828270085453,244.164398313207,116.642801358196,597.161707375215,168.618076192232,206.689971305018,77.8566043094335,163.912156142737
1075,1,734.4441232,626.6422589,333.4368062,226.0711343,440.1112594,221.4746788,85.65308246,669.0763769,632.4299343,321.9898528,93.1155208,367.5599212,296.1994974,403.3444524,512.214914,393.8088955,253.3899158,291.036946,246.5182912,684.1370225,593.685678698576,248.967417078957,116.273805969562,534.425543234785,132.807434953318,209.555613460945,76.8103106957274,164.361394892703
1080,1,932.529288,430.3544596,335.4456564,225.0457467,453.3848245,209.8558226,85.65308246,697.6467876,618.5198124,354.9055045,96.16667613,386.7236718,224.9644761,391.0904734,532.0787196,387.1342599,306.4684474,250.480339,242.3862819,721.4975338,568.529567484894,249.596602658608,117.344523446351,653.715036725096,103.040008440352,211.495011219387,75.7355041348046,178.398102691577
1085,1,637.0591272,314.0231459,338.984347,224.2896414,387.1684498,208.7418036,85.65308246,681.5688033,634.7925935,385.4942544,98.90511909,379.647937,243.5688871,375.4096928,455.4045409,380.1722184,415.0374175,300.1097557,224.0016153,720.2197677,358.782664219787,259.634093881488,120.746383600475,814.491167423186,98.2484270149693,211.073229716054,74.574193137671,180.818101228422
1090,1,452.5296712,390.5115135,347.3100022,222.8286157,385.6201378,212.335093,85.65308246,721.9604372,628.3770392,403.0353781,100.9888146,401.0242068,239.8692128,405.1314103,571.0408841,359.1398667,587.9265711,321.5682545,199.129532,760.6190597,623.78007827045,296.014474766878,124.612022513825,762.21307336885,107.119557749547,209.988452374975,73.370600348976,195.702788757598
1095,1,632.0580777,558.8832728,353.5024723,221.8607472,419.9912867,217.5248488,85.65308246,606.8065171,583.4552312,412.3998548,103.1398683,394.4981559,253.1848558,419.3474659,437.7315965,333.1018604,633.494423,312.5428355,170.9423479,763.5922899,821.135147081952,337.772883785977,126.286004802005,742.904791068985,106.866675099248,206.093591947738,72.0583264637204,201.018204346882
1100,1,674.9663018,665.0856997,363.1481204,219.8429334,637.8898214,228.4904419,85.65308246,223.6738388,533.3369232,420.1543183,104.4330394,418.4414312,214.8690796,398.6005403,324.1875501,332.2953309,620.5036613,319.5148049,154.5849078,807.4631544,821.476865015557,356.939888359952,126.070045834666,845.895134434398,122.96789309049,201.731833963598,70.6635163026278,216.761713295618
1105,1,458.4172017,718.3531512,364.4218611,218.6271021,584.259481,254.7118729,85.65308246,216.0110919,493.9799177,426.6564045,105.797053,413.5415011,107.1094447,350.9054056,122.5835048,349.7504333,761.1937491,312.0765222,150.275325,817.7215446,774.064103903114,345.058376180733,124.962167110456,902.238350230614,160.708281991743,195.586436252839,69.1103169713039,226.485305734196
1110,1,430.6494503,672.7212152,365.9232587,215.8606431,424.5735405,275.969865,85.65308246,274.2494843,445.470035,428.0486581,105.7472222,440.5497031,75.55900925,292.0362837,143.9196905,341.7725211,459.7628488,274.3906515,152.2294491,865.6948181,710.576534162283,321.725723282958,120.983216192964,803.666864533681,208.440634567224,189.643666963816,67.3883300412297,243.150144836981
1115,1,550.9310807,545.6253764,356.4928855,214.3536085,308.5636171,277.0516494,85.65308246,346.7342655,376.6406979,422.6613461,105.5921682,439.5519732,110.503598,251.8845087,85.83864038,309.715502,249.0450912,236.0607076,152.8361206,889.1855908,688.329097190136,314.576294194769,116.096050780113,650.130314705082,282.993129562382,182.125835559074,65.4023047238119,260.079867983779
1120,1,478.2680918,415.785683,349.0354169,210.5094987,456.9302403,292.6062282,85.65308246,388.4779318,314.6551221,414.6907578,103.7103191,470.3886691,284.0071216,236.0364809,206.5734931,304.3873289,543.7633274,207.2158799,145.4156421,942.2716379,484.044303034293,307.179394595982,110.271110477667,478.717830390848,370.856338947335,173.903154234939,63.0791705917105,277.825582320033
1125,1,268.6147318,309.7803461,329.4570494,208.6901917,817.1734597,318.9385287,85.65308246,648.1403419,266.328437,400.6594857,101.2462131,478.9617596,438.4513328,225.6794935,357.0100752,296.1317996,546.4067221,181.7135342,135.5733396,992.8784756,470.344387574285,272.892841335181,104.204308839237,539.193965743156,400.432726350599,163.929531681001,60.3047557788509,308.185303885093
1130,1,125.0099838,231.6839775,310.9813999,203.1209903,460.0330359,304.4562574,85.65308246,591.3227553,227.7982445,383.7356307,96.60146085,514.9770714,340.6326713,181.0309256,433.7632783,262.6662851,749.2085136,151.4585878,122.2910337,1052.952329,668.368132511874,230.768747799354,96.6689822422031,858.791239659582,383.301045331675,152.183438485055,56.9155042358684,327.408604191418
1135,1,185.9336716,181.4898553,282.1231996,201.2154216,487.2517734,245.0925332,85.65308246,268.7769071,191.5632236,359.9595046,89.3962737,552.6112336,403.7825995,89.46086187,577.6235935,215.6506827,1413.342046,124.5398816,108.0049231,1175.55427,404.708755562998,204.617401756989,87.1737662494207,966.010435609207,383.508515369117,140.307950311934,52.5699893730959,390.396553526763
1140,1,214.8376605,132.9004249,246.7358711,192.2611137,590.2338499,173.1485945,85.65308246,166.5133449,153.49043,326.4062792,79.39981423,596.9418934,540.2631114,40.03469467,638.6771022,145.8401896,1052.031113,101.699203,90.58916404,1247.200281,92.3270022946034,159.650500062406,77.761413334266,726.378990196758,336.428038174714,124.377399846889,46.8055940156548,412.205177815697
1145,1,162.0141368,89.9175977,211.8368509,194.4549136,247.1925561,106.8620592,85.65308246,80.44262882,138.9578206,256.5511179,53.82445668,832.3287303,327.0408724,39.83860528,370.923142,107.3779805,164.3360834,83.72349751,61.05531043,1801.171458,180.545048752053,87.2860277426629,55.6220495183106,310.789438532623,191.468855488691,110.160080914572,36.9181250330569,651.367504422763
0,2,34.08206119,8.258808706,31.03872185,196.2888771,159.2653536,44.59134328,876.4504227,151.6100469,20.67426709,96.69266025,.211681301,301.3355743,42.1612476,81.22509664,425.8418672,181.4186292,90.58228435,143.5249692,72.10692209,550.9304237,440.650921651868,161.378006213246,107.60617292615,174.373248775537,276.867330677441,47.0284456846005,120.682119064389,195.421583535445
5,2,234.1680767,30.67387384,10.58055587,60.35225495,160.5499275,22.74128696,555.0909813,36.94230636,4.419017915,49.08451779,2.621926788,152.1276472,107.3784096,50.74821097,485.880816,91.10632,24.2205391,67.98513638,37.90892905,575.4270073,172.680973711966,75.9861180697144,44.8557501605329,135.754172311288,122.785548185609,51.5695673705521,80.1130667131639,122.449787211002
10,2,77.64953006,12.67542291,18.08745429,69.94872065,31.3075183,16.10398683,554.024215,147.4560429,14.73534837,33.51775945,.470090349,155.0591571,45.35253086,28.99082686,129.768518,47.48183962,83.47204566,38.26073497,16.1246744,567.8291621,222.428060294856,34.3187342144488,33.5974912047957,96.5097180551084,146.107240948602,61.5661590804729,73.6634548917173,119.054402910875
15,2,160.4844656,25.02186506,26.31712007,42.30422861,77.62678255,11.98563431,453.375571,20.81425395,4.415133673,26.9762269,.992249438,107.7779721,69.91508933,26.86079256,345.839776,40.64216376,26.24004957,40.03261418,11.82288896,577.1687114,84.3242507552635,27.9677388337056,17.8814760798519,75.5230786847559,99.8924877885014,65.6972621375346,59.2900090630325,94.7613798569813
20,2,60.27655083,13.14915552,28.11675869,46.48944516,11.42010666,9.624537573,452.0933093,143.0155431,6.214704874,21.15474985,.690485838,110.079791,44.01276594,26.89495655,59.29918418,28.59489735,54.31680973,27.80583291,13.2539492,570.5267302,140.538617729642,13.1097148070624,13.6260346641316,72.8810277454144,100.815423685022,71.9398305529739,54.9216939839405,92.1289240446609
25,2,151.5179716,19.47474875,30.31126152,41.84763138,45.90543526,10.2580659,394.6893623,40.09313508,7.421455192,19.45943183,1.35487132,82.85673507,44.65203537,34.1645758,257.3777294,33.4912915,54.13218888,18.53898871,19.69589528,573.6988559,45.740804340239,23.7867462922308,6.88060392433761,47.6808506211269,55.0493292923349,75.5364315232181,46.4918467273668,77.9444269034876
30,2,68.33080221,12.48727481,29.44766831,42.85537738,7.756940317,9.293085056,393.2438978,103.1196895,17.79792224,15.4491294,2.644422145,84.83706399,28.27944582,34.03443455,57.33798868,22.30625042,34.11928165,4.345782688,19.75770449,568.0691526,123.872022729368,22.3959376180029,6.39022539214886,56.3096777173587,61.2233160824062,80.227737774338,43.13979411762,75.627332724959
35,2,105.0747085,10.53933733,28.62424848,45.3646293,50.77573306,4.95991234,354.1764096,18.38973178,22.83770574,13.59331158,3.796660767,66.09552838,24.0231549,33.70631728,197.8900355,18.46300703,13.38888408,12.90542953,20.6518603,568.5326091,56.1422268368969,33.0275550702298,5.11457579757705,21.0030821865397,47.149787294307,83.5823500140291,37.8532904529305,66.0746185010761
40,2,10.10700211,12.02870435,25.72767519,45.00512864,21.61912186,4.747010694,352.5962537,116.2889332,33.30252102,10.59001241,5.32913864,67.89206121,26.24194887,27.97591256,33.19741543,6.070334489,50.36585123,19.2841137,16.73706349,563.7502239,88.6521950407152,28.4548927402934,6.61598159459764,78.5471139502999,58.7350776637488,87.4036074029444,35.2904576850332,63.9439161695889
45,2,93.46729675,7.537936441,22.5526207,49.37557536,19.14525134,8.706969015,323.6414127,69.66746822,36.60402971,9.318181706,6.895869335,53.80206771,33.38978034,24.5468754,213.9763407,16.28569447,42.55819564,24.56628502,15.04921779,562.7973396,47.9153547078536,38.1106591157462,6.83724516175394,56.8655679509167,42.837017424323,90.5878640966145,32.3822462794528,57.2592319112306
50,2,58.93741035,12.72930358,17.77739463,48.51493605,42.99102206,14.21919629,321.9457588,145.2637168,40.85007858,12.73242795,8.611549412,55.49750605,43.56551834,34.37619071,54.98012674,18.61933918,40.8059207,17.09620191,13.29450196,558.7159155,75.8557062086051,32.6697149131487,8.08721903518916,34.6047281414901,46.4841646240075,93.8077040265816,30.6508514993883,55.2871944408314
55,2,60.64075591,15.6843069,12.49561243,53.13091774,49.72681372,16.72134967,299.3915429,98.43600709,50.87400916,17.1432071,10.49336168,44.32949527,46.74657258,42.66541367,109.7974243,22.44993715,6.18518094,8.897082534,12.34218209,556.9459362,35.3037446879272,33.7491504281552,7.90206311228937,43.0638842312278,33.2953023991948,96.7873013457308,29.8240335892092,50.724783333198
60,2,56.55245888,16.25532743,6.28132972,52.12867905,23.31353645,15.09731472,297.594896,166.2597128,56.41936506,23.9849824,12.36334046,45.98304241,69.54184175,40.30876809,52.53484846,14.51811795,48.16271047,6.473542123,15.57376678,553.451387,70.2974113276662,30.5051906548974,8.69589443258253,34.9179064985993,42.2396832696549,99.4127708141618,29.0199780237298,48.9355499665097
65,2,109.1741439,22.29980495,2.412381502,56.52096388,23.9500445,10.89784407,279.4535247,99.60555779,61.31029626,31.05685601,14.48526996,36.81238198,71.86563279,32.85345769,199.9061032,11.1764109,44.01276791,15.03223933,18.08879042,551.1827806,42.808190019515,23.1247534899569,8.0410821786646,54.948583042467,36.2808840363605,102.000501915351,29.9142244707891,46.1262128968996
70,2,27.51122907,20.41913896,8.578029299,55.52686697,19.35673588,19.97148788,277.5676803,152.0523639,67.03582449,38.15742869,16.48045567,38.47163393,46.02308578,28.07300261,60.62386032,24.40611048,28.14392423,17.05732911,20.73285492,548.1866987,59.4957065472,32.3204619100875,8.61615406552985,65.9215361734329,39.7251079531433,103.871933165361,30.0131283540118,44.5736586710447
75,2,38.475707,21.6776304,15.80904499,59.57665343,19.44478963,28.65862802,262.6517088,99.22740447,64.15932987,46.43356147,18.78647108,30.74982186,33.58262575,29.05756528,150.4275355,38.45099826,76.19427296,16.063181,23.87381899,545.6052345,78.200368928716,36.961856818606,8.48205033516069,60.4015713239461,20.9294811910887,105.720445852992,32.0989976656269,43.2806048668023
80,2,29.10466246,24.51295101,23.42296284,58.65409146,44.26586429,33.72605962,260.6867534,139.7381815,63.31998312,51.99104291,20.89301362,32.45568766,43.62115082,33.03250086,57.04470623,41.86873409,33.80872139,11.95073641,25.52084455,543.0380474,90.9376771792443,49.068665580877,9.31675483280579,25.3596328581506,27.2683325600639,106.579518397743,32.938990320542,42.0267778738106
85,2,63.67608636,23.29201162,30.93853714,62.35354973,68.6690153,34.70489784,248.2304291,91.61100967,71.33194346,56.13805101,23.33696152,25.83596202,40.91289583,32.72776821,119.2071136,39.15695884,61.49239166,14.64813526,28.21974129,540.2597375,162.444591841223,55.9612657730812,10.2783103300992,26.9996664182024,38.0052479008164,107.621411902331,35.7061271825877,42.0299545144221
90,2,31.42002167,28.29266141,38.14795543,61.52824664,84.56424653,33.53174737,246.1953041,127.3467105,74.34309879,57.32151947,25.51435014,27.62388546,43.23037532,26.37680172,75.80027797,39.64228875,92.5107731,20.44836277,29.1116195,538.0656388,73.1250763594424,57.7348512850795,11.303303761483,27.1214577378821,38.1172164031427,107.646821948842,37.0983954529241,41.1218412801265
95,2,108.0505341,32.58967406,45.17263661,64.90338531,98.47805342,34.77095169,235.6759448,87.9743159,62.53337443,58.54181424,28.02202747,21.88056993,34.58431241,23.59602214,20.23667889,43.21397427,71.30316307,22.68089449,31.41816835,535.1668527,83.1053621484035,62.511092753074,12.8834866287742,29.6235174131244,4.89153017325441,107.942332704594,40.19925976719,42.1732920094161
100,2,53.25100349,42.59967509,51.5619773,64.18368548,74.50806085,39.5283973,233.5787905,115.8275416,47.05497642,58.35461441,30.18799365,23.77871187,43.31097815,26.42037932,59.01623364,48.37912693,106.0920394,20.16186149,35.03654392,533.3002401,89.0797076187444,57.1292086029617,13.9480748660568,30.6382340620323,44.8269467337841,107.061322276267,41.9945622513865,41.6276201354285
105,2,27.29941905,57.14470839,57.51776694,67.26842076,73.67577362,46.44216099,224.6235665,77.82157093,47.27399329,57.14049539,32.61729767,18.76622698,40.62533497,28.18692242,108.4616164,50.13136374,166.6200474,19.87367527,37.91615102,530.3334311,42.7964436207316,53.8707529804873,15.6202513636673,29.9557120150748,64.2252455785772,106.267085010619,45.2324263481894,43.4634406872173
110,2,63.4558724,72.79304864,61.98685138,66.6544197,88.09373917,54.17042869,222.4719434,104.1688997,51.95893749,57.5953205,34.61790462,20.7906284,55.43716616,32.9538413,131.1578627,40.87341646,149.1627966,26.17940572,42.16428387,528.7564044,62.0455248488746,57.6443530786178,16.4674633375155,27.9360248139117,60.1324376821518,104.209420184961,47.331108761408,43.2661816310208
115,2,103.8264513,88.13217027,65.03511358,69.48182309,75.50288994,61.83072755,214.8053682,80.1236997,39.60287756,60.63882192,36.85697111,16.41935095,47.89361004,43.05910501,174.0443861,32.82551315,108.466503,34.50010905,45.18954621,525.758896,67.1201766798372,56.8257711869984,17.7041353348045,39.317410331297,49.9649513576172,102.378803431726,50.6070120480067,45.6416267803125
120,2,86.59267339,95.41715322,66.07302597,68.96970556,45.84124372,65.02721867,212.6064058,116.8600352,20.03018747,66.88465813,38.6663219,18.56707994,77.77311106,53.47446386,33.2804567,33.4678062,82.48910007,38.67740133,49.02618243,524.4394762,50.4342534689119,62.4352049755654,18.1658621537525,48.539996408718,60.6030623869474,99.6472616926535,52.9470943709156,45.758698787023
125,2,46.91952502,101.606055,65.75765716,71.5693251,17.49759549,62.16973138,206.0189317,99.5920361,20.85426258,74.59455969,40.70346271,14.7836755,36.07086133,62.91401435,225.316766,37.82343985,144.7928024,37.89857651,52.9204294,521.4386406,82.6034146675517,67.2693816993522,18.7552835338054,104.39248330094,78.0414048604501,97.2225726102489,56.2173824175464,48.4744333552618
130,2,64.93430331,99.87127099,63.67230976,71.15351229,51.11008286,57.16554421,203.7794306,110.4164693,25.91098321,82.81957098,42.31818951,17.02771897,43.94955688,72.94419015,176.8548817,46.16825671,139.9695039,33.52737717,56.97089877,520.3494807,50.9845628428533,69.1787290711027,19.0869896011765,79.2627839930522,90.3053177937966,94.0223164768547,58.7617438248466,48.8643662031532
135,2,123.9030649,94.50312941,60.59664745,73.55088467,126.1521971,54.88408228,198.1077358,88.07521522,18.73109642,88.75487094,44.13692267,13.79383185,61.21441426,81.57529631,158.876479,53.09914382,114.1326633,29.18200241,61.19459385,517.3659275,46.5080774410206,71.1534535299811,19.5500619623067,66.5521585910396,93.1110267213803,91.0290904120927,62.0131835436044,51.7730941763873
140,2,89.9917166,90.505231,56.89481313,73.22512493,154.4264395,59.66525905,195.8342403,58.58785853,13.3099783,94.60842573,45.54730448,16.08568468,112.2012409,87.7855058,116.7945365,49.91502462,142.9194837,32.31265151,64.2281709,516.4833627,78.1433819871218,63.3966113508026,20.1169493841271,83.5666854819451,96.9958526938908,87.3686429611479,64.7408795802281,52.3956611148409
145,2,97.6484271,94.57187954,53.13362232,75.44204877,124.8459122,66.57504632,190.9483522,37.62556204,22.75177583,99.08920536,47.13699806,13.35739441,145.750306,95.57182261,114.732208,45.71438961,123.3302237,37.49400456,68.2047505,513.532974,55.5997389496108,57.9045709525181,20.805623861239,100.853838839323,79.5640236167251,83.7299223710131,67.9768918445668,55.3955019145445
150,2,164.2321082,105.0326416,49.55865924,75.1999767,132.4522748,66.36799789,188.6472011,40.66698419,34.22576393,101.4356147,48.34167322,15.63966394,134.039444,103.1822902,104.3717828,48.67308407,110.7613487,37.97016061,71.10881691,512.836311,33.2934771196111,54.3808430378249,22.1979899193118,120.457087891329,55.8994954700898,79.4906119283125,70.8749203467107,56.2156864942583
155,2,164.9782794,113.4925267,46.57307005,77.2550063,147.1900044,58.29585416,184.4417994,40.73335673,33.94909921,103.838225,49.7001223,13.35659178,123.2733332,109.8374986,119.9811705,51.84866576,115.5027144,34.61216077,74.41722188,509.9315806,73.801907654963,49.6238595400668,23.7498477273958,75.4429574804349,47.2327549248486,75.0853545572486,74.1025343027262,59.2392554126229
160,2,128.1113808,118.5383921,44.85251873,77.09042534,165.3426787,52.527122,182.1191621,96.6216061,34.61684638,106.3993349,50.70135908,15.57900346,81.86252106,120.2980416,119.364675,48.47580551,86.53501499,33.95252699,76.67095761,509.4025575,80.850739963354,50.1693279500294,25.888183289786,64.567228585664,55.1927576721805,70.4825150263065,77.1548995234336,60.2282030191116
165,2,120.2082175,113.7152932,44.8506826,78.99938288,126.5489201,54.20985203,178.5075357,142.6712901,49.51984404,108.5015076,51.83043235,13.66735888,58.94818761,124.3121499,119.849793,43.80469946,49.19100321,38.68292974,79.09399649,506.5534952,173.37830260646,50.8651556689585,27.3661175289063,57.2180378005043,61.6263842304971,65.9117505436777,80.3734873879788,63.2324538962814
170,2,138.5089048,105.1270632,46.84169412,78.90640086,152.1769609,55.54472651,176.1694374,143.2135685,65.438256,108.3231045,52.63770928,15.79640835,43.53341685,106.2229931,74.99873581,42.62298738,30.22320792,43.41719579,81.94629096,506.175866,119.301071391159,46.035274763916,28.5442359788918,57.6186577357146,58.2566263464674,61.5389424586701,83.5597568287602,64.3670018366542
175,2,171.9671576,100.106436,50.12644449,80.68283686,145.8647383,52.45546,173.0791818,178.9035462,70.82652706,107.9238972,53.56694421,14.17982628,30.91778065,72.66032428,32.77462648,44.00488367,15.08962203,45.27976974,83.62142692,503.390622,122.853897579195,42.7482507479196,29.2541761522795,69.2023655267486,33.4900344703131,57.2093511250637,86.7710016449468,67.325409313559
180,2,134.9872152,102.9401925,54.9420087,80.65592203,116.5630525,49.69338858,170.7315206,186.4250241,70.43673762,107.2717711,54.27216357,16.19925926,66.37860534,63.51153611,57.64827997,49.82338616,15.33374253,47.77592093,85.41510594,503.149832,94.1713562627501,44.6435247233206,29.6027078962123,72.4020164027615,6.58033263629674,53.3246978648494,90.0749946472111,68.5871251531415
185,2,153.3045485,110.5895219,60.02389739,82.31150601,75.94467801,48.36861955,168.101409,75.57724468,70.92569865,105.7401432,55.19846687,14.8085484,119.4340812,85.67494548,92.85056472,55.67904837,29.6720514,50.07551157,86.17320676,500.4351367,66.4498456748189,45.6299198477165,29.4543390408967,87.931929480478,30.9938961651653,49.4364477743905,93.2816674227099,71.4841220155813
190,2,290.7070685,108.9165982,63.22323328,82.34549983,150.3938245,49.01713118,165.7499661,215.4439834,69.7505304,103.769865,56.05059909,16.71469228,182.3676032,98.70888195,39.94426155,55.46975948,69.55849402,52.79238329,87.80995012,500.3180678,56.8288901816602,42.6867803536638,29.6769746371272,77.7777940104259,34.8925114055902,46.2119276515068,96.6863262133293,72.8582214186871
