msec,Exper,µVpostEEMD1Ozsqua,µVpostEEMD2Ozsqua,µVpostEEMD3Ozsqua,µVpostEEMD1combinexpOzSquareMask,µVpostEEMD2combinexpOzSquareMask,µVpostEEMD3combinexpOzSquareMask,µVpostEEMD4combinexpOzSquareMask,µVpostEEMD1combinexpOzSquarePseudo,µVpostEEMD2combinexpOzSquarePseudo,µVpostEEMD3combinexpOzSquarePseudo,µVpostEEMD6combinexpOzSquarePseudo,µVpostEEMD1Ozdiamo,µVpostEEMD2Ozdiamo,µVpostEEMD7Ozdiamo,µVpostEEMD1combinexpOzDiamondMask,µVpostEEMD2combinexpOzDiamondMask,µVpostEEMD3combinexpOzDiamondMask,µVpostEEMD4combinexpOzDiamondMask,µVpostEEMD5combinexpOzDiamondMask,µVpostEEMD1combinexpOzDiamondPseudo,µVpostEEMD2combinexpOzDiamondPseudo,µVpostEEMD3combinexpOzDiamondPseudo,µVpostEEMD1OzMask,µVpostEEMD2OzMask,µVpostEEMD3OzMask,µVpostEEMD6OzMask,µVpostEEMD1OzPseudomask,µVpostEEMD2OzPseudomask,µVpostEEMD3OzPseudomask,µVpostEEMD4OzPseudomask,µVpostEEMD6OzPseudomask,µVpostEEMD7OzPseudomask
560,2,220.4683467,70.33078158,205.4739222,637.115366,485.878556,271.1248356,160.4210743,214.6615021,581.9095137,103.4868563,364.2148782,284.109737,148.7118892,577.2167152,697.223,191.9772,159.5966,272.7693,66.01432,406.491,353.7821,107.6602,252.919166263305,229.979664010393,113.522332182094,61.9958329591309,299.088741220661,143.788212743365,98.8304261873184,80.8493660942237,101.276053709599,45.1948143880135
565,2,383.2270232,59.56851079,213.0835931,439.9607969,394.6818254,232.1417016,161.558209,315.3428608,620.3216222,91.64162911,363.844634,280.82935,119.5593117,576.841397,621.6031,171.6509,160.1302,272.2276,65.65812,389.6584,417.2809,105.5383,227.803598388118,182.429047723383,114.669315885405,62.9139721952761,316.368561833129,151.37176291454,114.974403945236,82.83634082753,103.40465357767,43.484646343957
570,2,421.9492017,85.91017538,224.4908,395.9709843,270.2460941,200.2212355,162.0562347,441.6280636,617.8136129,82.96576309,363.3714378,408.2909964,117.437853,576.6112549,452.6937,158.621,163.4655,271.1976,65.41711,321.7977,445.7186,104.2683,207.509712154164,121.346979236458,121.174249613539,63.7414729597678,413.588039907851,138.102660340215,126.688056524288,83.003134219103,105.532044165917,41.767325960884
575,2,341.632698,119.8067322,239.8655851,452.1251697,167.5775529,173.2144135,162.2889853,868.33276,614.3989585,76.59937792,362.8407669,379.9587098,118.7614075,576.3354464,328.1269,150.9307,171.3069,269.2441,65.28441,339.2283,432.0735,105.5414,252.435417055189,57.2317841455593,130.614367260541,64.5719816146543,532.532255998949,162.0431732157,121.225895953826,80.9877615872955,107.66037586525,40.0778372610016
580,2,352.2445458,150.8313608,257.3549563,322.4225733,171.6312026,148.1193122,162.4556091,967.0629414,680.4967813,72.05407586,362.2632685,403.6030082,125.8272301,576.0078573,455.9204,156.2938,184.5817,266.8182,65.27079,290.7798,417.8243,108.3147,251.017232788342,19.2303851366573,140.607637835161,65.4035150518487,666.505424967395,158.669213256597,105.536567543089,77.6694203939266,109.783545710518,38.4221594490541
585,2,409.4987404,166.9323904,268.9788142,334.9911659,190.9761722,120.871219,162.6585439,500.3371718,857.2082726,68.52348008,361.6030909,470.5791598,126.3870113,575.8348443,534.8279,162.7744,201.5593,263.9864,65.37288,570.5157,424.1722,111.4149,301.77705887071,41.0864758054509,149.650693345454,66.1512723430235,722.031469096255,122.647682383877,104.553068528431,75.718062837964,111.890868153341,36.776609303473
590,2,446.9454913,163.4669916,275.8474783,650.6942645,148.806682,95.91660966,163.1513333,421.1690769,1000.635388,64.46016083,360.9546259,730.9260961,106.2922682,575.4010122,483.2855,171.6728,220.0531,260.8632,65.46653,544.3522,463.8566,114.69,381.956007360025,59.3910433500944,153.214549702589,66.977321017065,535.852581866238,94.4499811067761,140.851260347082,75.7507745910826,113.99266497276,35.2062654702603
595,2,540.2996271,171.8664207,283.3781193,724.175961,121.4179535,76.68743346,164.4080242,608.7687159,998.7147652,59.93031292,360.1982384,730.0928608,77.59033203,575.3339788,278.1301,194.1059,239.9937,257.3913,65.52218,600.5962,510.1447,116.8457,288.913483866779,46.0661077723017,150.969390943404,67.6479670363406,309.266010884203,82.6118476150938,204.911808758324,77.5429192180639,116.06696161418,33.6364288295093
600,2,558.3785735,216.6662554,292.386248,589.6870032,184.8428083,57.63459025,166.1398845,508.3978322,931.4114457,56.57854025,359.5139652,397.8138466,47.7848057,574.7851217,255.8194,210.5965,260.1448,253.1722,65.44044,699.6957,539.3467,118.136,237.946058280084,84.5534161906013,147.900656304391,68.4588879142892,435.180794545168,92.8089405349462,267.813244935801,80.6783512136253,118.135186447576,32.1830256463297
605,2,315.3257394,273.9066606,301.1984419,557.3823518,243.3594793,40.08679738,166.9656354,483.9278031,875.1186896,55.80303,358.6970668,325.0690007,71.59305659,574.8266821,443.4885,213.4333,281.3795,247.2961,65.44476,598.1466,556.3761,118.2896,224.011259871264,179.589047255523,145.850308995981,69.0588683619102,471.956584232929,83.8295339607433,313.277091966072,84.1947010675948,120.167379336531,30.7320596077674
610,2,242.3378717,290.1107459,302.3953777,400.8864844,262.2300887,31.7618842,166.1275174,519.878303,816.2090852,58.80221219,358.013954,300.3556679,137.0859055,574.1535542,406.3049,224.987,304.8859,239.7735,65.42713,897.1936,586.6752,118.3373,166.837175913819,210.531816876682,146.006330569242,69.8448781411562,519.623002912287,62.7331608840211,330.639454133907,88.0399009493213,122.190774976546,29.4372461210236
615,2,227.5999052,252.4576698,298.1672398,298.2065511,279.3791124,36.15688071,164.1559346,617.7659479,774.8013241,67.36732686,357.1747401,395.5834,212.0789995,574.3049333,296.211,253.5927,327.8886,231.6116,65.64968,1246.417,629.7095,118.5872,258.462027737334,196.166790032121,148.587721960603,70.3815307583114,492.552670719175,73.7146830477958,317.384546156745,91.1115450450303,124.171564184025,28.1623714665662
620,2,287.2333537,238.6672502,295.9921223,412.2176306,306.7234003,45.897518,162.0287106,692.1156939,757.213746,82.36451664,356.531547,327.3473137,268.6882354,573.4968897,432.9445,270.5501,345.6435,223.0795,65.95329,777.5798,670.8233,117.6321,385.9060637125,191.925856476832,154.723743745928,71.1327141283529,463.480643915716,85.8565488565773,296.414374544088,92.7258423792657,126.137143480087,27.0789006823223
625,2,453.1704896,272.9315794,290.3766978,307.7962726,352.9456739,56.63525917,160.4853394,973.5939528,730.6458356,100.7467456,355.7107338,556.7377965,312.1099416,573.7563856,493.8206,280.8422,358.3086,214.7571,66.58058,710.9435,697.5763,118.007,561.771839512214,220.565630310913,164.783469959009,71.6144108485128,483.21252318641,75.0196153061276,283.674832307331,94.0459008003597,128.05441750061,26.0518341876738
630,2,648.8628206,279.6287313,278.9852663,337.0404628,411.2963966,68.44183401,159.0206695,1089.969324,713.218517,119.2248757,355.1478226,357.6119757,380.4970874,572.7993854,275.0574,302.0685,371.4026,206.2693,67.38675,756.7744,697.5664,121.5745,486.501422164952,303.735085468085,179.724595830532,72.3207607296598,518.134206516612,70.3535873719755,297.727837416358,95.7919977136899,129.944802233475,25.2409696808507
635,2,1220.171413,263.0994351,267.2093701,516.9714089,435.9996255,81.41202147,157.2920358,821.3741543,704.2277435,138.6772853,354.3883799,585.7885941,481.8700107,573.1589818,305.7816,311.8201,382.8658,198.334,68.50718,1053.098,687.2191,128.1077,309.179400056071,349.527416627824,199.076032682429,72.757132334757,482.975930264987,117.50253510827,332.79075991562,98.2401015827489,131.78052132222,24.5420902813832
640,2,1249.028899,268.8225635,256.0245661,406.2098611,420.0659303,98.06616226,154.6079006,995.6143418,678.9609186,160.5232407,353.9470083,514.0370578,570.0622676,572.0299435,559.8474,299.9847,385.3612,191.6839,69.86136,1192.392,704.6582,138.2964,432.69566762057,345.900446689466,218.807121027704,73.4086348478983,415.293829690008,182.715168257509,364.350698596876,101.620728682359,133.570131031432,24.0636727841837
645,2,766.7299889,294.5130113,244.9898586,155.4131536,411.5339612,118.9015413,151.0334596,1014.988215,638.3547002,185.9281835,353.2929716,613.8212611,606.1326014,572.4633838,599.0632,304.378,383.3773,186.5204,71.27241,763.5476,737.9081,150.1292,327.494909600272,341.883843648725,236.142807148,73.8109111769832,445.274454593744,250.949357835141,391.790380180781,105.992621230061,135.29510391901,23.7657595369908
650,2,704.9294517,312.7513276,234.5951543,272.8122982,425.2362999,139.1103599,147.1537462,945.6304576,576.015451,215.6542728,353.0126983,933.04037,623.2332356,571.1171796,500.0087,345.5966,383.66,182.5538,72.5814,721.6957,738.5875,158.8431,240.62866814534,320.433237083445,248.023755940541,74.3966302768151,474.451825879153,303.524958378049,412.438995459524,111.308250180707,136.942482659058,23.6598331376346
655,2,763.7873076,322.5469457,224.9463529,323.6576097,425.2761996,156.050144,143.1318955,721.9718158,535.3098382,248.7170669,352.5029623,910.1869944,667.1926649,571.5919842,626.4857,394.1436,385.9794,179.306,73.61913,1039.32,730.6087,162.628,544.490751224652,274.883598534602,249.835702862715,74.7717672504505,247.532626616194,325.465846543429,427.498927505546,117.317620371435,138.509668104812,23.8036142215678
